source,target,weight1,weight2
0,2,0.02634521313766597,0.020303837569299443
0,3,0.03090005599104143,0.022804923228913677
0,6,0.019259259259259264,0.013512406846286136
0,15,0.003932134275103765,0.02253602513633573
0,21,0.009030170163900198,0.04491188175099489
0,27,0.02953626634958383,0.039383726528647085
0,35,0.006100141043723554,0.028010728958000886
0,37,0.009672280382339556,0.014861579483962044
0,48,0.02878361324143287,0.006828204277111289
0,56,0.02148823082763857,0.026467678100263854
0,57,0.023317997719318938,0.016136130262578846
0,68,0.016644896435902223,0.004948045522018802
0,71,0.025859564164648914,0.006565682675903427
0,85,0.0263081695966908,0.032105873415697095
0,86,0.012810428137993034,0.00685627221940071
0,94,0.008622714309679582,0.01193448883666275
0,96,0.036173430804134106,0.009246492010706464
0,100,0.04187697598313828,0.014112796659442891
0,103,0.01915247964470762,0.04064914190905792
0,104,0.02516563093831852,0.03623629719853837
0,109,0.01621463496176188,0.009660502346121999
0,112,0.015157894736842106,0.03041730759688384
0,113,0.0193842645381984,0.03778282519437407
0,116,0.008709750395897746,0.01598898366675592
0,119,0.024505861937613747,0.00793388429752066
0,124,0.036945548276232414,0.041422572450619526
0,128,0.028253522196483496,0.01630891871137602
0,130,0.015397052879138649,0.010597014925373134
0,134,0.03125936282832318,0.01774829688060237
0,138,0.04534883720930232,0.022961950115516997
0,151,0.020488207668885795,0.011718029156670976
0,155,0.03126430306657747,0.017652338685549017
0,159,0.02589904322005938,0.04586510263929619
0,166,0.015114627713532157,0.024270833333333335
0,169,0.04888745565946469,0.008551438196423945
0,175,0.021552637153145513,0.03689916709320181
0,179,0.031636584871222874,0.0253438283885477
0,180,0.03066998043466765,0.04126604407231908
0,193,0.034311800510504614,0.035204797137192316
0,197,0.01836411609498681,0.014813671784584525
0,199,0.036733814499622965,0.03588781449944677
0,200,0.03411421359835936,0.025020996640537512
0,204,0.006979231158890077,0.043155426529700766
0,211,0.031994704324801414,0.008152866242038216
1,5,0.01793562708102109,0.02898946547015217
1,10,0.005542492442055762,0.02054684358665058
1,14,0.02924341762930586,0.02416577603610022
1,18,0.03795738866828914,0.014711376798057162
1,34,0.03430402785471235,0.03252795371021972
1,44,0.009685974555098589,0.022524199553239015
1,49,0.025053631627336804,0.01445409963004388
1,59,0.017558807186516017,0.030717349070781864
1,61,0.006092184368737475,0.01056302264955818
1,64,0.02980225988700565,0.023345355297787307
1,65,0.010634920634920636,0.00673374613003096
1,67,0.007703836930455636,0.004318087605361337
1,71,0.021888619854721552,0.02817556738871943
1,78,0.015100729119872836,0.021037216944067436
1,82,0.027746852787531046,0.028113356667043014
1,85,0.017249224405377458,0.01611291031945944
1,95,0.020501029841452315,0.020696810834425518
1,108,0.008619008619008618,0.005187342883364591
1,113,0.015872291904218926,0.026295099152616408
1,114,0.031943428432089735,0.022826666666666665
1,117,0.0062345561680288925,0.004252989725450564
1,121,0.03854765772489792,0.0054814544125708015
1,122,0.01769598301185631,0.04601740294511378
1,130,0.03130856575901224,0.01585820895522388
1,137,0.009774914797198608,0.017817515196346445
1,142,0.023575009778473138,0.02315542914505605
1,143,0.014921136925759236,0.009670865501828526
1,150,0.0473762481410665,0.014430632947563938
1,158,0.015250038705681994,0.004660194174757282
1,167,0.027483100606897917,0.0308278911288687
1,174,0.006368366285119666,0.01758872885538655
1,175,0.02303537386147002,0.013540551858917687
1,183,0.01895364846259752,0.006642704399654214
1,189,0.019059008184162337,0.01735540081878302
1,190,0.027823795180722893,0.02648529536401389
1,195,0.031617591968232564,0.00545045222955093
1,200,0.022598201609086602,0.005984042553191489
1,201,0.02977770404777704,0.034286745466029056
1,203,0.007363113034941317,0.03669645555411648
1,214,0.013005780346820811,0.04211793020457281
1,215,0.01671522772580893,0.03386875856057776
1,216,0.030376190685220145,0.032346925998580904
1,217,0.007014201593349498,0.00870287763491647
1,221,0.028874925194494312,0.037049759544606924
1,224,0.02952980230887381,0.010527635041985211
1,226,0.03311647239540977,0.04206725132486048
1,228,0.011768933608840177,0.025530277112555587
2,5,0.032230854605993335,0.006554818571985956
2,8,0.02031981623818359,0.023218673218673217
2,10,0.012680550890157878,0.01926015279453156
2,22,0.038121314237573714,0.00658611468753095
2,24,0.009394215440674106,0.029021198512723934
2,27,0.007990487514863259,0.03249879634087627
2,28,0.03385343548193013,0.03383264462809918
2,29,0.013454560280507196,0.011046879949318975
2,33,0.008724871779755939,0.00905569514237856
2,41,0.02056108597285068,0.023553543641250528
2,42,0.028503693902304558,0.032761471682513435
2,49,0.02968893656144652,0.005893487051535749
2,50,0.028401765831933427,0.030414908579465535
2,57,0.00994848806574653,0.021343699574592926
2,62,0.018492302247389843,0.025052961223173995
2,63,0.03418960525711134,0.025286279851858162
2,64,0.018973634651600756,0.01281801345160347
2,67,0.018255395683453236,0.00987978444106674
2,73,0.020512529120972785,0.03056796024907227
2,109,0.01901458481340633,0.026313368295151348
2,110,0.012826553583582014,0.015431619284345712
2,120,0.04014655849254122,0.010991488642128403
2,129,0.02676669445216263,0.016243564707970882
2,131,0.03084794595400129,0.02534808996786862
2,132,0.023565829547156622,0.02288573999100315
2,137,0.031122429871540395,0.02711221175184125
2,140,0.03066649653353749,0.012883760753455376
2,142,0.02798421221064609,0.014053873180525348
2,158,0.033054652422975686,0.0264783759929391
2,160,0.0048752742341756725,0.010981409424989192
2,165,0.020569873539298865,0.028826231871002615
2,179,0.01147840194686676,0.027246777960384046
2,181,0.008871365204534251,0.02890739833414993
2,185,0.01688269754139951,0.04266305710131849
2,188,0.045842273274373325,0.006995884773662552
2,189,0.021151762023991924,0.01641065117743798
2,191,0.014435088368649948,0.012544646746232247
2,196,0.016621206955335834,0.023414469805440923
2,197,0.027616534740545297,0.01577810354139341
2,198,0.012023084321898045,0.028450851154630377
2,199,0.026823225250457824,0.017462837350266994
2,202,0.004145971019252083,0.03352641741267333
2,220,0.027646610814927638,0.009075907590759076
3,15,0.006043836015437269,0.011556935967351656
3,18,0.02702702702702703,0.024051933495236315
3,19,0.0040841022538193935,0.03233475986685686
3,23,0.015366326171187036,0.028274888388598467
3,32,0.01890247504282592,0.0366216140429589
3,43,0.02869831161757929,0.005474103280633923
3,45,0.014350287444595607,0.006297659243522136
3,46,0.00957068635493574,0.018906220635218945
3,50,0.004922451849826151,0.026854781997187056
3,52,0.009130664616271803,0.029665884233131892
3,54,0.01882345447017231,0.00539759320434167
3,55,0.006111503762524425,0.026208503203261502
3,60,0.009484828210476602,0.017069701280227598
3,63,0.031248563944671653,0.03507726363288068
3,65,0.015198412698412699,0.023722910216718265
3,70,0.0296225513616818,0.04060066740823136
3,73,0.04500255696346384,0.03176300396251337
3,74,0.030358583266114243,0.024792640627356356
3,76,0.019343817514947494,0.029847756410256405
3,77,0.013051285420225111,0.036302521008403366
3,80,0.03200297702111824,0.01426006668376507
3,84,0.037698516011455345,0.008242034375314103
3,91,0.03321969396654245,0.026294277929155313
3,92,0.011589002569946176,0.04150598741627765
3,94,0.011675893306492198,0.022987661574618096
3,98,0.018053695183740028,0.0169662017167382
3,99,0.03143207605029132,0.02710919685837345
3,100,0.02279660546896667,0.03689412759659602
3,106,0.013996760393736762,0.02249812515623698
3,109,0.006895398888378119,0.03606587542552213
3,111,0.011359380851329419,0.02242511613006568
3,118,0.0084089971110194,0.029009514101257225
3,126,0.009851636706177879,0.02529890833477733
3,135,0.009229234222998253,0.02926846616167005
3,136,0.017101016426610143,0.027654524816840373
3,138,0.04479271991911021,0.033429204582960066
3,146,0.00808022922636103,0.010629640931746518
3,155,0.02739147273175369,0.02120940128320202
3,182,0.016000000000000004,0.011685171919770773
3,184,0.02666415414330805,0.02626589778023541
3,187,0.01420052340297739,0.02280653450807636
3,193,0.014971529550363244,0.038106291406741134
3,208,0.029882382278375794,0.01681476941933507
3,211,0.011584289496910857,0.02147406733393994
3,215,0.011271277411439965,0.01905117669032499
3,217,0.028056806373397993,0.03900988367007785
3,223,0.03376433695605482,0.006865393985029012
3,227,0.016434410606124786,0.027925423174421458
3,228,0.017249124067918425,0.029336298323640094
3,229,0.012442748091603053,0.02888989201013924
4,2,0.0076519916142557655,0.017351861185110517
4,6,0.004732510288065844,0.02415854557366309
4,12,0.02683332622328399,0.018363939899833055
4,24,0.027784103848781598,0.03244965956830364
4,25,0.012060043621434372,0.027216571455111235
4,28,0.02406642332838635,0.01209538567493113
4,29,0.006890365719411261,0.013382958504909725
4,30,0.009806780896828292,0.0296821550741163
4,38,0.023425464431354785,0.022060416937546054
4,39,0.01120026746907389,0.006186994332194002
4,41,0.02066968325791855,0.00802800961946527
4,44,0.0070338624745358794,0.011801935964259122
4,45,0.007635932768683899,0.004249023104063128
4,49,0.007699969353355807,0.00856061257850813
4,53,0.023022329929028907,0.019089052650270798
4,54,0.018696053763098387,0.01743157149598867
4,56,0.02266514806378132,0.022180079155672824
4,57,0.007628484919979552,0.011295291183805192
4,65,0.004841269841269842,0.013041795665634676
4,66,0.021250062353469344,0.024259533948992773
4,73,0.009886925393488268,0.014906597899238948
4,75,0.034775668433954736,0.021394972434373577
4,76,0.01567602873938602,0.0367588141025641
4,78,0.009295414492553302,0.004107436245446104
4,79,0.03129574126995191,0.030346567613974838
4,80,0.028281700623313793,0.01564503718902283
4,82,0.020724501156118867,0.02894132701065071
4,85,0.011871768355739401,0.02982687617448323
4,90,0.019589051598558616,0.008071622431355962
4,93,0.02162322274881517,0.015271407691144599
4,101,0.0076395771390815985,0.028835648509442795
4,105,0.014362570852147179,0.04118302535054323
4,106,0.023300245047140428,0.005999500041663193
4,116,0.019681773621898803,0.03040966989251425
4,118,0.04503714403631862,0.02569656812776079
4,122,0.011148469297469476,0.023203926818384644
4,123,0.011907085691977359,0.03150912106135987
4,129,0.02079281281837547,0.03368542517308716
4,134,0.010935783481474084,0.006409107206884188
4,137,0.01052395041384218,0.02283472164152703
4,142,0.01834797141130036,0.015091182867659363
4,143,0.023354823014231845,0.03145062982527428
4,148,0.015765565155428877,0.02711008208798148
4,153,0.025075815869279865,0.036883014010594586
4,154,0.023728029602220167,0.03844082072376475
4,155,0.017286906312713447,0.018782620258635016
4,156,0.004489106708949384,0.016770269665936227
4,168,0.018371883031187055,0.03403578220204137
4,174,0.025556711758584805,0.024588325032530178
4,183,0.030656264341441027,0.010737522180262976
4,193,0.006675829569998037,0.01736060737946709
4,194,0.008202531645569623,0.04191119189820825
4,196,0.02970508012274122,0.015497346921586797
4,202,0.01646073642297114,0.016017202036159375
4,205,0.025581306555687074,0.006920953380769082
4,206,0.006975458296116712,0.01872040032168707
4,212,0.0058970057444969765,0.016594960049170254
4,219,0.034796691031645295,0.031488719133060936
4,220,0.011157654226961152,0.02037953795379538
4,225,0.008284878197088891,0.017855145935065417
5,11,0.012878032568959788,0.008544130645229178
5,25,0.011375785827310438,0.02271143932005016
5,28,0.009947454975733024,0.019197658402203856
5,35,0.016713681241184768,0.018571962109123014
5,37,0.012099833105750267,0.028978119363187203
5,41,0.016868778280542986,0.018496251237798838
5,45,0.006538815991574144,0.022193558177472587
5,49,0.029612319950965367,0.016777079927729505
5,59,0.01844786071494721,0.015725230013562554
5,61,0.03214428857715431,0.027931069506043262
5,63,0.007674279674647303,0.032395385466774514
5,66,0.02464209108594802,0.03440355997894636
5,74,0.01059617217863166,0.009591313527371437
5,97,0.02002544216012147,0.028330669766090368
5,106,0.020600573161108113,0.007582701441546537
5,109,0.009695348740022567,0.02534731806053915
5,112,0.032684210526315795,0.0068476157395921215
5,114,0.029163618629602532,0.029173333333333336
5,116,0.003996681999849182,0.013043644570248251
5,121,0.028976599200948326,0.014662890553626894
5,131,0.02677462619840048,0.008721375019125824
5,136,0.04094609566934823,0.006036528738004335
5,145,0.021350300459526333,0.007270889225864147
5,155,0.008801887124599514,0.004088959808517004
5,158,0.012153584146152654,0.0036010591350397175
5,162,0.003891050583657587,0.012173012173012171
5,172,0.005660377358490566,0.01873553240740741
5,173,0.012749589420001727,0.019594440647072234
5,180,0.01893078102691555,0.0310070386897916
5,183,0.013125286828820557,0.025478866190454523
5,188,0.018158982678319113,0.041872427983539094
5,189,0.026234164206435217,0.029952062703383603
5,195,0.014984640743238182,0.03191279276432719
5,202,0.012766306801855422,0.03313147270493241
5,208,0.004737957690869042,0.02332618354527348
5,215,0.013609875785922407,0.021956584900178475
5,217,0.0342916522341531,0.03013207382139421
5,226,0.024622752326737146,0.030811799465366038
5,227,0.02820958109195646,0.025513124540027802
6,1,0.04031666911010116,0.03772793963529658
6,4,0.019662671992898357,0.043605359317905
6,10,0.005668458179375211,0.03305186972255729
6,18,0.036334913112164295,0.03488697926396413
6,19,0.01644985630010589,0.027982003730933822
6,22,0.019218618365627632,0.02619589977220957
6,25,0.010777060257451994,0.029306581208490085
6,26,0.02569593147751606,0.033773861967694566
6,30,0.03062340503098797,0.021415336374002277
6,32,0.0472561876070648,0.0431832202344232
6,34,0.015510010287251722,0.030925013683634376
6,41,0.006298642533936651,0.030485217145282215
6,44,0.02010224084252604,0.017833209233060313
6,45,0.005880545925308291,0.014606016920217003
6,54,0.005573780934484187,0.003450920245398773
6,58,0.030884281066381785,0.04461668405624286
6,59,0.028153361733654375,0.006524687511454859
6,66,0.035217239487205065,0.01440260299535863
6,69,0.00439060723666157,0.035090844317776995
6,72,0.02311835019046368,0.03175586991395654
6,76,0.023011606290508968,0.025190304487179484
6,81,0.009316460741331209,0.030203155392262815
6,82,0.028046587308384004,0.031199427947762596
6,85,0.012947259565667012,0.03594418455879413
6,86,0.021388170955538074,0.004475622143219908
6,87,0.027205040091638034,0.009886386286625474
6,95,0.020213632226852515,0.006989951944080385
