source,target,weight1,weight2
0,14,0.32250668704623614,0.2384453781512605
0,92,0.1616643929058663,0.05950342465753424
0,125,0.1152354570637119,0.07980845969672787
0,126,0.19502585570056638,0.1684143628852876
0,152,0.2836340614118392,0.24123512383403023
0,180,0.15283842794759825,0.18249038745933158
0,204,0.2657820667470848,0.2074326886613576
1,20,0.15648510382184774,0.1825136612021858
1,44,0.14046039797112758,0.10297691373025517
1,150,0.20317766008666346,0.25278015397775877
1,227,0.02632191940368041,0.1720234485546796
2,28,0.11993450675399099,0.06246407357731367
2,39,0.41621294615849963,0.17926045016077172
2,56,0.05037783375314861,0.1919686581782566
2,94,0.30006720430107525,0.07161043921069384
2,198,0.11360448807854137,0.14658464149342385
3,156,0.2497427101200686,0.1813705375461633
3,201,0.17415897588568025,0.0688924218335983
4,36,0.1320372620494127,0.07560355781448538
4,93,0.05062778452814904,0.1935244686109738
4,185,0.3128390596745027,0.38391959798994973
4,203,0.1713547646383467,0.13861892583120206
5,45,0.0706866705135603,0.11586570111915734
5,52,0.05488761108207005,0.16939484126984128
5,83,0.23502036067481097,0.2536064627813041
5,180,0.1417929617261752,0.11209701271813075
6,25,0.5115681233933163,0.26453765490943754
6,38,0.14636363636363636,0.15342298288508557
6,108,0.2656716417910448,0.16793529971455756
6,113,0.26523297491039427,0.2012417823228634
6,179,0.5981830887491264,0.3890134529147982
6,183,0.32781456953642385,0.05189990732159406
6,223,0.1896440129449838,0.2545454545454546
7,0,0.2708757637474542,0.27680311890838205
7,20,0.06470057177249473,0.24398907103825135
7,25,0.1319622964867181,0.06720686367969493
7,28,0.1819484240687679,0.11247365395669669
7,29,0.6194895591647331,0.47396963123644253
7,43,0.04691689008042895,0.04578155657292348
7,103,0.4510582010582011,0.18643067846607672
7,156,0.25728987993138935,0.33812064013130894
7,196,0.06258076426066089,0.11771782093143152
7,218,0.18384481760277938,0.07003654080389769
8,23,0.14921992954202318,0.06806998359759432
8,47,0.4447439353099731,0.14451901565995523
8,74,0.23882643268439815,0.09206989247311828
8,140,0.1684751570531125,0.12459330143540669
9,14,0.16239969430645776,0.2384453781512605
9,48,0.26428807400066073,0.22284512964260686
9,69,0.04887543252595156,0.3403201219512195
9,162,0.17466231951560315,0.07911392405063292
9,231,0.13333333333333336,0.2717316906228611
10,93,0.16119886593762656,0.2135442412259021
10,126,0.19453336616596897,0.194153161741341
10,139,0.1446771755560354,0.14429614706623015
10,161,0.1504424778761062,0.20338983050847453
10,163,0.10786360473208072,0.04666366095581605
10,169,0.1620897521768252,0.09511228533685602
10,214,0.22503214744963565,0.13346883468834686
11,55,0.07968828557063852,0.17810184078412622
11,61,0.2701252236135957,0.31821353803210056
11,75,0.15940685820203893,0.19001701644923427
11,124,0.16831916902738434,0.18225211542633976
