source,target,weight1,weight2
0,27,0.35988200589970504,0.518362432269717
0,88,0.19976871928302975,0.2271892222902633
0,140,0.09916020671834624,0.09614650896604351
0,180,0.06561403508771929,0.05522804840210983
0,189,0.10346266166040885,0.18344965104685945
0,193,0.08553546592489569,0.22450504295853566
0,211,0.10986495765621422,0.0687789799072643
1,146,0.07236522583778535,0.15592334494773516
1,197,0.3565034228541337,0.301487414187643
2,93,0.23561946902654868,0.2598494909251881
2,100,0.18396678377515166,0.19507515190278224
2,150,0.2472306143001007,0.5389294403892944
2,163,0.1870722433460076,0.043863854266538826
2,170,0.06923682140047208,0.16950146627565982
2,172,0.20556962025316455,0.1169172932330827
3,46,0.03473491773308958,0.19911748483177052
3,121,0.052008608321377325,0.04691142191142191
4,15,0.2922465208747515,0.23561151079136688
4,54,0.19435123042505592,0.1444797819173103
4,183,0.3503779457536683,0.32611464968152865
4,205,0.1798561151079137,0.20547330641543293
5,37,0.24780515434721045,0.08177104108496211
5,70,0.09235936188077246,0.3054975643702157
5,91,0.1937669376693767,0.188212927756654
5,112,0.16494845360824742,0.1424646781789639
6,52,0.3916786226685796,0.2574942352036895
6,54,0.045022371364653244,0.20263516583371194
6,75,0.1361068310220853,0.09278688524590163
6,84,0.3766294227188083,0.20934579439252335
6,118,0.039077764751856196,0.12289562289562289
6,140,0.0998062015503876,0.15547500953834417
7,33,0.17865369848988993,0.12951274930573087
7,113,0.21446315208390837,0.055982774530913555
7,149,0.1298568507157464,0.3398004434589801
7,184,0.04827299209321682,0.17537313432835822
7,207,0.1753945480631277,0.07292616226071102
8,41,0.11505922165820642,0.11018276762402088
8,51,0.0415807560137457,0.1323251417769376
8,60,0.19424460431654678,0.5172205438066466
8,71,0.09139213602550478,0.1754338394793926
8,76,0.19725433526011563,0.27786649632705207
8,129,0.1699481865284974,0.07779646761984862
8,202,0.13355654761904762,0.2696470588235294
8,217,0.2780960775672102,0.2268337248760115
9,35,0.16552990556138508,0.06625183016105418
9,115,0.11508418677312966,0.04756998110939378
10,14,0.29091620986687544,0.1970401691331924
10,66,0.4961779013203613,0.3720803910917979
10,128,0.1410636840903903,0.03153153153153153
10,135,0.26094391244870035,0.10437235543018335
10,140,0.11660206718346253,0.07268218237314003
10,145,0.23981042654028437,0.18548009367681498
10,216,0.17522768670309652,0.2751479289940828
10,229,0.6767676767676767,0.7527539779681763
11,2,0.19182825484764546,0.2598039215686274
11,19,0.09507703870725291,0.14218566392479437
11,119,0.21896829661472328,0.16642264519277697
11,151,0.1561504142766093,0.5230312035661218
11,158,0.1236522911051213,0.23537508602890575
11,168,0.15935977731384832,0.05069124423963134
12,5,0.17659446450060165,0.14295676429567641
12,102,0.2396039603960396,0.18071768266320792
12,168,0.13801902110879147,0.2870309414088216
13,118,0.20242282141461507,0.2101010101010101
13,122,0.360994102780118,0.36123795027904615
14,0,0.21930646672914716,0.2165875593305021
14,94,0.32148900169204736,0.19521654815772463
14,111,0.21018651362984214,0.2004538577912254
14,148,0.223250077089115,0.21085225597168974
14,222,0.2667736757624398,0.13174182139699384
15,200,0.23076923076923078,0.2022932022932023
16,5,0.18170878459687123,0.038702928870292884
16,64,0.11684628474191718,0.016607545952918412
16,86,0.1358335959659628,0.33976992604765816
16,124,0.19143932267168387,0.21932964529775462
17,6,0.0999083409715857,0.2362790697674418
17,12,0.41164095371669,0.7315217391304348
17,74,0.35142009325985585,0.16554054054054054
17,102,0.06584158415841584,0.2875054042369217
17,133,0.23247106875425463,0.26637931034482754
17,152,0.2160148975791434,0.12956419316843348
17,180,0.0375438596491228,0.17654359292584548
17,228,0.593576965669989,0.19751809720785934
18,22,0.2161945483698557,0.1389739663093415
18,61,0.27085714285714285,0.5541838134430727
18,119,0.10236432025792586,0.11810639336261591
18,153,0.39413447782546496,0.31113058720420683
18,161,0.05916857944401939,0.10597302504816958
18,167,0.03745928338762215,0.09791415273228753
19,64,0.12176214785403668,0.13689132537891002
19,117,0.06320224719101124,0.2339688041594454
19,172,0.2541772151898734,0.2578947368421053
19,205,0.27697841726618705,0.12741139524450423
20,38,0.0715156440471353,0.12979646312979645
20,70,0.5222502099076406,0.5977731384829506
20,109,0.15263667150459606,0.08099489795918367
20,115,0.12810275993751086,0.1260518633007041
21,36,0.3638996138996139,0.17847993168232282
21,68,0.25251201397990386,0.07215189873417721
21,94,0.11844331641285956,0.2365869424692954
21,126,0.2112,0.32092004381161005
21,131,1.0,1.0
21,163,0.1673003802281369,0.21500479386385424
21,205,0.19344524380495604,0.31000448631673394
21,230,0.07814720090934925,0.09655046541339661
22,28,0.2735703245749614,0.2670830271858927
22,78,0.22066014669926648,0.19371482176360222
22,219,0.04857427055702918,0.06364490371066228
23,87,0.25910064239828695,0.2838654012079379
23,182,0.19160684704583103,0.18687527162103432
24,66,0.16191799861014594,0.21835958718087994
24,105,0.23529411764705882,0.36797752808988765
24,113,0.1462876069555617,0.14764687788372807
25,47,0.3149882903981265,0.2579654510556622
25,48,0.42075471698113204,0.22394678492239473
25,71,0.058448459086078645,0.21176789587852493
25,128,0.05478201323898653,0.11393746687864335
25,156,0.461,0.11225071225071226
25,164,0.15842414082145848,0.04810744810744811
25,195,0.08444619010212097,0.15569297926518735
25,227,0.12420042643923242,0.23395320935812838
26,69,1.0,1.0
26,75,0.1736004108885465,0.2278688524590164
26,130,0.2751790981879477,0.21406250000000002
26,142,0.2716823406478579,0.35245379222434675
26,175,0.2626877791311409,0.0842358604091456
26,179,0.3405522468868435,0.07706201083684527
26,216,0.11475409836065574,0.10761834319526625
27,81,0.20900974025974026,0.09323388385721897
28,91,0.14959349593495935,0.0652724968314322
28,231,0.32808564231738035,0.19955654101995568
29,114,0.030606717226435536,0.031520882584712376
29,182,0.06681391496410823,0.33376792698826596
29,210,0.0665490294933199,0.17797986359207538
29,215,0.17112299465240643,0.15648394107703453
30,17,0.05730659025787965,0.24612476370510397
30,18,0.46553672316384176,0.2060580204778157
30,80,0.30808729139922975,0.5349439171699741
30,107,0.16660179057999222,0.15726062143310082
