source,target,weight1,weight2
0,44,0.3076292042657916,0.05585497305242529
0,75,0.12337389844733529,0.21122510561255278
0,89,0.3436742607852642,0.2891487979207278
0,220,0.13833466347432827,0.1501390176088971
1,65,0.21794871794871795,0.27534685165421563
1,191,0.14636209813874787,0.2741493938208838
2,33,0.1368421052631579,0.33508956796628026
2,134,0.36616161616161613,0.2644882860665844
3,6,0.44991511035653653,0.3307130825379
3,20,0.24692572552877523,0.12534059945504086
3,106,0.19442508710801396,0.2792236435818262
3,120,0.26321036889332,0.1011378002528445
3,135,0.24466571834992884,0.19191402251791198
3,182,0.16896984924623115,0.14521144278606965
3,188,0.3302034428794992,0.3916129032258065
3,190,1.0,1.0
3,207,0.05887722501141032,0.17866786678667865
4,5,0.29088110811850715,0.16427889207258833
4,7,0.1742979242979243,0.1013739324173784
4,78,0.08502024291497974,0.08623853211009173
4,113,0.49493746277546163,0.659016393442623
4,197,0.1205404264302301,0.04021568186924286
5,38,0.13973333333333335,0.1395430579964851
5,68,0.12221534653465346,0.1871623768668573
5,69,0.06908713692946059,0.02875816993464052
6,210,0.3117453347969264,0.18649885583524026
7,0,0.2224526834327197,0.2207112970711297
7,68,0.03186881188118811,0.10104861773117253
7,182,0.2336683417085427,0.2478233830845771
7,203,0.30427231677665856,0.14254703328509405
8,45,0.3180703188879804,0.11644204851752021
8,109,0.2680990191499299,0.05061141304347826
9,8,0.2226540810660744,0.29908552985476067
9,13,0.07354784788967823,0.18168389955686853
9,93,0.059824902723735404,0.33384088313665783
9,131,0.16227567773959528,0.35523978685612784
9,142,0.11055081458494957,0.16640986132511557
9,150,0.09024505183788879,0.17917997870074548
9,157,0.22078544061302682,0.26605080831408773
9,196,0.19736253911488597,0.08227409290501501
10,59,0.18702290076335878,0.12326768781911014
11,13,0.14625992478061012,0.030723781388478578
11,33,0.37660818713450295,0.4030558482613277
11,96,0.030930470347648262,0.09039548022598871
11,158,0.20520156046814048,0.13646959101504555
12,130,0.24597631339204373,0.18776033322652994
12,140,0.08892176199868507,0.07805280528052805
12,170,0.17466827503015683,0.17378048780487806
12,192,0.14662133446663833,0.10417582417582416
13,19,0.5426621160409556,0.43099025141098
13,156,0.1831275720164609,0.17379958246346558
13,181,0.13935681470137826,0.14592074592074591
13,216,0.12256897331524198,0.21981170691772411
14,87,0.374614367562803,0.1268882175226586
14,128,0.3302891933028919,0.21322732200939642
14,145,0.2179813401187447,0.06112104949314251
14,150,0.03204524033930255,0.09877529286474973
14,158,0.05747724317295189,0.11739775376139013
15,38,0.21706666666666666,0.2906854130052724
15,49,0.2954006638217165,0.36866359447004615
15,105,0.37886251679355126,0.36811977102597976
15,208,0.08943661971830986,0.05530615909499012
16,27,0.31805929919137466,0.1490177287973167
17,59,0.10901717557251908,0.1477024070021882
17,96,0.15030674846625766,0.14637904468412943
17,149,0.2076423936553713,0.09627906976744185
18,71,0.10764227642276422,0.14841772151898733
18,181,0.2582950484941296,0.15944055944055946
19,133,0.24065347156770342,0.1247311827956989
19,173,0.13316953316953317,0.1466022766471197
19,183,0.22216890595009597,0.3511943189154293
20,40,0.043200785468826705,0.09920065587210493
20,69,0.17468879668049792,0.16313725490196077
20,78,0.14473684210526314,0.1396534148827727
20,128,0.18619989852866564,0.19877123238164077
21,48,0.14071623199688593,0.06996711728169529
21,77,0.14255419415645618,0.14087966063853538
21,135,0.18776671408250353,0.1862845445240532
22,104,0.164850136239782,0.1370197194551738
22,146,1.0,1.0
22,199,0.117157712305026,0.2587949858471492
23,39,0.2524402558061259,0.2914012738853503
23,78,0.07860998650472334,0.0670744138634047
23,111,0.22432332220986279,0.20208779443254818
23,129,0.1425535682663361,0.1460989842230387
23,137,0.530531845042679,0.0582379293180687
23,166,0.22564935064935063,0.2735072065888813
24,48,0.17088361230050603,0.14048227986846912
24,57,0.050333846944016436,0.08541824614607027
24,95,0.07810622446527278,0.06059751972942503
24,103,0.28125,0.2119067443796836
24,112,0.21681120747164775,0.3198458574181118
24,128,0.16083206494165397,0.3032164799421756
24,136,0.14936847885777046,0.08117195004803075
24,142,0.34328937160589607,0.1258346173600411
24,167,0.1533847472150814,0.06327014218009477
24,171,0.3396115361977634,0.36526946107784436
24,219,0.2892137495061241,0.20674904942965777
25,157,0.06848659003831417,0.2545034642032333
26,31,0.2787456445993031,0.34836702954898907
26,59,0.05104961832061068,0.1336615609044493
26,66,0.39233038348082594,0.2063882063882064
26,150,0.20947219604147033,0.20527156549520767
26,161,0.17703349282296652,0.15529324972334932
26,173,0.2294840294840295,0.11797171438427044
26,177,0.07699115044247788,0.06576402321083173
26,203,0.25112886418895447,0.16859623733719248
27,4,0.14575411913814956,0.5862304021813224
27,5,0.3062716429395922,0.15950334288443174
27,54,0.46412884333821375,0.43021766965428937
27,64,0.11719214753123142,0.4453665283540802
27,96,0.18047034764826175,0.06933744221879817
27,116,0.10180817610062894,0.039936102236421724
27,170,0.0586248492159228,0.09485094850948511
27,196,0.13969602145730886,0.13427316847700485
28,36,0.3463768115942029,0.3575727181544634
28,177,0.2507374631268437,0.31760154738878144
29,63,0.12759462759462759,0.09514435695538057
29,72,0.13077858880778587,0.4721739130434782
29,119,0.07520325203252033,0.20540098199672668
29,143,0.46012832263978004,0.8599766627771295
29,145,0.056827820186598814,0.15086463923673227
29,167,0.15566980862610685,0.06658767772511848
29,179,0.3158182813355227,0.27517682721455033
30,51,0.10380985669346383,0.3276630214661806
30,72,0.4817518248175182,0.23217391304347826
30,90,0.22345191040843213,0.07566518847006651
31,8,0.27207107162687394,0.1307154384077461
31,29,0.2571312143439283,0.11333333333333334
31,40,0.17795778105056456,0.1403976224636196
31,87,0.06919347730277654,0.09399127223900638
31,93,0.42120622568093385,0.21888085268366958
32,65,0.10256410256410257,0.3703308431163287
32,123,0.3362022592791823,0.10351035103510352
32,136,0.14360241625480505,0.1894812680115274
32,188,0.18153364632237873,0.1670967741935484
32,214,0.31254585473220836,0.10116148370176097
33,162,0.0987886944818304,0.102880658436214
33,215,0.06809338521400779,0.24046610169491528
34,74,0.27279752704791344,0.3871879415920867
34,94,0.25501432664756446,0.27998362668849774
34,144,0.14039785768936497,0.16069142125480151
34,154,0.3944954128440367,0.14858327574291638
34,220,0.21495078478318702,0.1241890639481001
35,116,0.12421383647798742,0.19032405294386126
35,177,0.24867256637168142,0.09245647969052224
36,14,0.3302013422818792,0.37781186094069524
36,87,0.09651828999559277,0.15240013427324606
36,89,0.30150266602035874,0.4489928525016244
36,154,0.27981651376146793,0.2681409813407049
36,204,0.7753623188405797,0.6429567642956764
37,18,0.4008948545861297,0.07315914489311164
37,86,0.2804270462633452,0.22577996715927753
37,100,0.12340786866685535,0.15023217700081945
37,172,0.3151693667157585,0.39224526600541026
38,30,0.6765704584040748,0.2486486486486487
38,80,0.4979104477611941,0.3383991894630193
39,59,0.15052480916030533,0.12308533916849017
39,98,0.3919270833333333,0.4990990990990991
39,186,1.0,1.0
39,191,0.31091370558375636,0.20101681658193196
39,197,0.11251847160650201,0.14243990114580993
40,7,0.15109890109890112,0.1771258819160787
40,121,0.21627906976744185,0.09183673469387754
40,125,0.09289176090468498,0.3013211382113821
40,145,0.07152954481198756,0.04472271914132379
41,57,0.058038007190549565,0.1966135961587061
41,60,0.13967437874892888,0.38514980460269216
41,79,0.17108294930875578,0.36809815950920244
41,95,0.1307378034126412,0.029594137542277337
41,119,0.2601626016260163,0.3596563011456629
41,206,0.18999175144349736,0.21927330173775672
42,127,0.12547864506627393,0.18706235411803934
42,140,0.13050624589086127,0.10957095709570959
42,150,0.15103675777568332,0.18343982960596378
43,34,0.26704356501496507,0.15155945419103314
43,57,0.17899332306111965,0.06570634318928481
43,95,0.08531602980052873,0.10738444193912063
43,111,0.11902113459399333,0.10653104925053533
43,199,0.2901213171577123,0.059037606146380914
43,215,0.05690661478599222,0.0872175141242938
44,47,0.2085048010973937,0.21039290240811154
44,51,0.211814051031108,0.22600243013365734
44,110,0.19081065261925667,0.0907431551499348
44,185,0.5720789074355084,0.1263498920086393
44,216,0.14066033469018543,0.3282848956201392
45,2,0.31411862990810363,0.45848757271285034
45,58,0.04746317512274959,0.19286321155480035
45,80,0.20537313432835821,0.29229989868287737
45,150,0.16682375117813383,0.050053248136315225
45,205,0.26019637462235645,0.2562015503875969
46,138,0.17115384615384613,0.07117882117882118
46,184,0.16951113682383567,0.1537144813420062
46,196,0.1689763075547608,0.20499191125491104
46,206,0.12730272202364587,0.11216429699842023
46,219,0.22125642038719878,0.16017110266159695
47,36,0.513768115942029,0.2151454363089268
47,89,0.35482307319437717,0.26185834957764786
47,145,0.20441051738761662,0.2426952892069171
48,95,0.10478250420571979,0.1637542277339346
48,165,0.15570469798657718,0.3227040816326531
48,189,0.20593692022263455,0.319755600814664
49,2,0.2878028404344194,0.11422527763088312
49,45,0.36017988552739166,0.3477088948787062
49,136,0.06534870950027458,0.03242074927953891
49,140,0.06623931623931624,0.13250825082508252
49,187,0.36445647271087056,0.09905163329820864
