source,target,weight1,weight2
0,94,0.3193798449612403,0.3651226158038147
0,107,0.39060052219321145,0.3134903640256959
1,25,0.6274509803921569,0.507372654155496
1,59,0.2457521757148777,0.3494342906875544
1,102,0.16287051482059284,0.2716671919319256
1,140,0.3453488372093023,0.06846081208687439
2,9,0.05264672036823936,0.15274246276788955
2,96,0.1784660766961652,0.18999197217018998
2,99,0.2736805312827683,0.2520084566596194
2,109,0.28817733990147787,0.6827242524916943
2,188,0.10918227501142073,0.13581541688515994
3,46,0.03348909657320872,0.13293452974410105
3,98,0.38705950317735416,0.22162688748173406
3,169,0.10029717682020803,0.23217550274223034
3,205,0.5655456417295813,0.5703125
4,30,0.49064906490649063,0.25787106446776614
4,38,0.419536631183469,0.33356401384083045
4,53,0.1778950636448308,0.16131404756067666
4,73,0.3607929515418502,0.16463851109520403
4,95,0.11454545454545453,0.0634455832113226
4,175,0.03594608087868197,0.16284602076124566
5,42,0.13447146866230122,0.2114572333685322
5,82,0.17632850241545894,0.15782250686184812
5,154,0.12022073314938904,0.13972602739726028
6,13,0.3544018058690745,0.30338164251207733
6,110,0.1411764705882353,0.2713692946058091
6,164,0.0963814677037538,0.2687707641196013
6,167,0.19624320316361843,0.12631053419870195
7,92,0.17063081695966903,0.07997838422048095
8,125,0.13440860215053763,0.2020953024670497
8,159,0.2963946869070209,0.24354005167958656
8,201,0.05234297108673977,0.12873258128732581
9,24,0.2517227401702473,0.43022643496577145
10,2,0.06487061325771003,0.051468606844516304
10,24,0.33036076205918125,0.3091100579252238
10,31,0.08249158249158248,0.05456490727532096
10,133,0.1529928356829212,0.1009647745120036
10,177,0.3009331259720062,0.26365578272810497
10,189,0.1321473951715375,0.1501655130905808
11,59,0.20679651885619557,0.054395126196692775
11,110,0.25183823529411764,0.045228215767634854
11,197,0.16472868217054265,0.36687631027253664
12,43,0.2879361076082388,0.28805336567616735
12,58,0.32839838492597573,0.06693227091633468
12,65,0.32075471698113206,0.13103122043519397
12,153,0.3948891031822565,0.2638835695135963
12,163,0.10760118460019744,0.19251170046801871
12,172,0.1551139117789627,0.14051094890510948
12,205,0.43445435827041873,0.4296875
13,44,0.13723150357995226,0.06873111782477342
13,108,0.20795330171470264,0.2278630460448642
