source,target,weight1,weight2
0,89,0.051676528599605524,0.06529968454258675
0,135,0.16121562952243126,0.060398078242964996
1,52,0.37553648068669526,0.04740200546946217
2,22,0.2980769230769231,0.33082706766917297
2,67,0.1697194076383476,0.06335903452899766
2,94,0.16645754914261812,0.08544125913434514
2,123,0.0975008799718409,0.19347069842119347
2,192,0.26490299823633157,0.23705115983476333
3,60,0.24393723252496433,0.228152799581371
3,128,0.27104959630911185,0.21754084264832335
3,171,0.27942647549183064,0.23975506358926046
3,189,0.34331259720062207,0.19018612521150594
4,47,0.22814321398834306,0.224769359798714
4,124,0.13200555812876333,0.27827248441674085
4,139,0.23320570831883053,0.28611797951253976
4,141,0.10673803526448362,0.17651439920556108
4,157,0.18609206660137118,0.19762627656638143
4,194,0.21172122492080253,0.0644316396018858
5,26,0.16682113067655233,0.033203125
5,112,0.19627039627039627,0.12438084755090811
5,132,0.10056925996204932,0.28693392724573125
6,1,0.09610189116171362,0.20434131736526948
6,34,0.2787800687285223,0.205
6,42,0.13996316758747698,0.20966010733452592
6,50,0.18684680091766503,0.3110561056105611
6,81,0.18346176644931833,0.14992721979621543
6,136,0.33557951482479786,0.29562841530054645
6,141,0.1253148614609572,0.07000993048659385
6,182,0.21009098428453266,0.3728743260058067
6,190,0.5785714285714286,0.8382204246713852
7,47,0.2581182348043297,0.19569471624266144
7,68,0.08852736108176633,0.22450025627883136
7,82,0.20458199356913184,0.23754926549623792
7,150,0.21511627906976744,0.07133878064110623
7,156,0.16056910569105692,0.12832286128564524
7,174,0.2006048387096774,0.19325551232166022
8,128,0.2820069204152249,0.0885640584694755
8,145,0.09723949266351654,0.21937106918238994
8,158,0.16752199413489735,0.276861167002012
8,204,0.3412822517591868,0.20317725752508364
8,219,0.050975456261799876,0.05072869955156951
8,224,0.14778325123152708,0.24748700173310226
9,69,0.18971061093247588,0.07577497129735936
9,76,0.18016457340840192,0.20683060109289617
9,78,0.5084959093769666,0.3367983367983368
9,212,0.18297051529346928,0.15571030640668523
10,67,0.17244738893219017,0.08229969829031178
10,121,0.13473174667204518,0.11168070303917979
10,126,0.20770328102710414,0.18593704030597236
10,182,0.27956989247311825,0.0879303193695562
10,223,0.08011049723756906,0.19790718835304824
11,12,0.18527918781725886,0.3161953727506427
11,36,0.08316961362148004,0.16215071972904319
11,81,0.08417308832246592,0.10334788937409024
11,88,0.13256484149855907,0.18804091266719117
11,96,0.15246150509650835,0.17163059781444184
11,99,0.15591684434968017,0.16944908180300502
11,106,0.08973684210526317,0.132996632996633
11,138,0.20840819259791588,0.3385876418663304
11,199,0.32127060715721756,0.11955241460541816
12,56,0.27229244960710625,0.21864790148278462
12,60,0.1791726105563481,0.1064887493458922
12,79,0.19366336633663367,0.21334039174166225
12,108,0.19608452454940958,0.18223154949282966
12,162,0.21957040572792363,0.2756710694503622
12,178,0.05572139303482587,0.28728728728728725
12,222,0.3638132295719844,0.21585365853658536
13,25,0.1550594018844736,0.1822485207100592
13,73,0.08930540242557883,0.1105331599479844
13,123,0.29707849348820836,0.16296494514316295
13,192,0.12874779541446207,0.263425484588497
14,77,0.11613175675675677,0.07714285714285714
14,128,0.13840830449826988,0.5786758383490973
14,137,0.3073803730738037,0.5023317788141239
14,225,0.117047891350965,0.08488612836438922
15,40,0.30973451327433627,0.11036789297658862
15,136,0.23652291105121293,0.22950819672131145
15,165,0.14002389486260453,0.11836261826607453
15,210,0.23689197725837016,0.18964164268898767
16,101,0.10630323679727427,0.25325658891245073
16,212,0.14797464866354368,0.2108635097493036
17,98,0.17658600392413343,0.15320861946483544
17,119,0.7744533947065593,0.5545087483176312
18,36,0.11329404060248854,0.28831498729889926
18,101,0.272572402044293,0.14995455922447742
19,82,0.3597266881028939,0.2038695807954138
19,91,0.42498390212491954,0.5258245177349098
19,99,0.10287846481876334,0.11164440734557597
19,135,0.11577424023154849,0.12171127888355067
20,88,0.3145327295183203,0.12824547600314712
20,133,0.1878102592388307,0.02943650126156434
20,150,0.09800664451827241,0.09428032683846638
20,179,0.17676111255523785,0.2752365930599369
21,108,0.06743318831572405,0.13501224204267226
21,210,0.21193935565382185,0.18362542505885426
21,218,0.15779620219309975,0.21219018715225088
22,59,0.1989498249708285,0.34322508398656215
22,65,0.21580928481806774,0.09295659295659295
22,98,0.20896010464355785,0.060146815060383614
22,159,0.3619344773790952,0.399057344854674
22,217,0.08567530695770804,0.05702554744525547
23,83,0.17178502879078694,0.07307060755336617
23,175,0.21316770186335401,0.0647532376618831
24,73,0.1209114296214627,0.2743823146944083
24,135,0.09638205499276412,0.16906886296042092
24,170,0.1863181312569522,0.15169002473206925
24,175,0.10534161490683229,0.039901995099754985
24,187,0.11521252796420582,0.20206022187004752
25,61,0.22301729278473464,0.10061919504643962
25,107,0.36849378166743435,0.356305672761369
25,125,0.14626953700973164,0.18072289156626506
25,218,0.18240171168761704,0.027567020738492664
26,3,0.48927982407916437,0.3017847485127096
26,11,0.13176895306859207,0.1698913331566393
26,48,0.25113739763421294,0.14071581523401652
26,74,0.13333333333333333,0.2590280873829692
26,82,0.08721864951768489,0.31888212110354713
26,89,0.05680473372781064,0.2198738170347003
26,108,0.2632069608452455,0.17348723329835608
26,144,0.35328467153284665,0.4624624624624624
27,30,0.175,0.06432926829268291
27,41,0.27004490057729313,0.22129931770987837
27,98,0.14813603662524524,0.0996921619701634
27,134,0.24543209876543212,0.08811188811188812
27,154,0.3110728134424817,0.2555685814771395
28,11,0.14981949458483756,0.1587596077391996
28,16,0.295221843003413,0.2
28,67,0.060210444271239276,0.06654374790479384
28,101,0.10868824531516184,0.20781581338988186
28,142,0.06042654028436019,0.14080917489646383
28,154,0.07669108143041793,0.252442360296991
28,161,0.1056639695383151,0.22296843519140366
29,5,0.28946381702287216,0.4066138798323242
29,38,0.05520646319569121,0.15688888888888888
29,85,0.18021293170605038,0.10512324794586757
29,214,0.08627773212818406,0.128783000643915
29,218,0.03824552019256486,0.05184623166413758
29,223,0.06123388581952119,0.08007279344858963
30,23,0.1752471871803614,0.10326233486114854
30,77,0.289695945945946,0.09183673469387754
30,93,0.17315026697177727,0.24276687728633187
30,106,0.19263157894736843,0.05948372615039282
30,113,0.16546515619636115,0.2206047032474804
30,140,0.1760966306420852,0.13235733492680013
30,174,0.2752016129032258,0.11889321227842631
30,177,0.2884297520661157,0.08
31,11,0.1762936221419976,0.12907500662602706
31,53,0.3259013282732448,0.08051529790660225
31,64,0.12110922467458969,0.28138528138528135
31,68,0.04605958166068033,0.050486929779600204
31,75,0.23398058252427184,0.6183348924228251
31,101,0.2183986371379898,0.2211451075431687
31,166,0.3298076923076923,0.39106145251396646
31,227,0.3565062388591801,0.0536779324055666
32,5,0.15373078365204348,0.24545877969259436
32,65,0.18381430363864493,0.07657657657657657
32,85,0.05193456245131135,0.1889801836636056
32,86,0.09726247987117552,0.05637043428242738
32,93,0.24866514111365368,0.21217159960093115
32,175,0.12024844720496893,0.052152607630381514
32,214,0.19309778142974526,0.4855119124275596
33,37,0.20656498673740056,0.05823544113971507
33,68,0.15782801605746885,0.05740645822655049
33,81,0.15115589804386487,0.17030567685589518
33,115,0.22519729425028187,0.1813770094024871
33,177,0.22396694214876034,0.32623376623376626
34,1,0.3454264762639907,0.1467065868263473
34,49,0.14867566216891553,0.12139561707035755
34,59,0.4935822637106184,0.37569988801791715
34,129,0.07913090128755365,0.1701478526167566
34,175,0.1803726708074534,0.2569128456422821
34,184,0.20791349225854017,0.07475186104218362
35,28,0.13993362831858408,0.25120772946859904
35,112,0.1662004662004662,0.22867363786461203
35,114,0.09822222222222222,0.1739559355475173
36,182,0.18941273779983456,0.2397345499792617
37,21,0.11656087709174844,0.37206502107164363
37,42,0.15469613259668508,0.3001788908765653
37,63,0.14510050251256285,0.2362309223623092
37,129,0.06840128755364808,0.14034264257216614
37,157,0.04358472086190009,0.07341981783052719
37,162,0.18436754176610978,0.19173412867490414
37,173,0.1018047200370199,0.3281606572341397
37,192,0.055379188712522044,0.1931998728948205
37,203,0.04629852905714975,0.2546674445740957
37,223,0.08747697974217312,0.07393084622383986
38,55,0.40851272015655576,0.34225621414913965
38,70,0.4125295508274232,0.20480120030007504
38,124,0.31866604909680407,0.13134461264470168
38,148,0.2916201117318436,0.30897367006985493
38,151,1.0,1.0
39,29,0.29795918367346935,0.2655122655122655
39,64,0.14487832484436897,0.37806637806637805
39,69,0.06377277599142551,0.3501722158438576
39,87,0.254842875591907,0.20806794055201697
39,96,0.1424853610930384,0.041997000214270414
39,171,0.1873957985995332,0.07442298634008478
40,28,0.1515486725663717,0.2463768115942029
40,50,0.029059393321437674,0.11262376237623764
40,74,0.2404040404040404,0.26571555951850195
40,115,0.2508455467869222,0.15741583257506825
41,16,0.24189419795221842,0.32639999999999997
41,23,0.1639959086259802,0.06794284173631705
41,43,1.0,1.0
41,53,0.10815939278937381,0.2725442834138486
41,73,0.18302094818081588,0.20632856523623752
41,167,0.225377107364685,0.4420629604822506
41,169,0.2627416520210897,0.21397379912663755
41,190,0.42142857142857143,0.16177957532861476
41,197,0.2565913370998117,0.13335455124124762
41,224,0.35673234811165844,0.1462738301559792
42,14,0.19715497878712257,0.26995600251414203
42,53,0.3259013282732448,0.31682769726247983
42,86,0.2592592592592593,0.1567443198159333
42,115,0.25140924464487036,0.2214134061267819
42,142,0.3546603475513428,0.17648932781140492
42,161,0.378867206092337,0.049026192075218265
42,170,0.21078976640711905,0.2967848309975268
42,207,0.5184210526315789,0.6774193548387096
42,217,0.07530695770804911,0.1947992700729927
43,3,0.3732820230896097,0.4770146024878313
43,23,0.1268325946130242,0.10353194931248313
43,27,0.37397260273972605,0.37011115685467266
43,81,0.2160640189685833,0.09898107714701601
43,156,0.13028455284552845,0.19115514741420978
43,180,0.12619456015682431,0.11460855528652139
43,193,0.17788117394416605,0.17329405989199803
44,86,0.13365539452495973,0.2053494391716997
44,121,0.29931423961274706,0.3130721347491761
45,17,0.10499300046663557,0.2808943089430894
45,132,0.2669196710942441,0.12435040831477356
45,165,0.08960573476702507,0.14848426337130718
45,197,0.09745762711864406,0.18968809675366008
46,41,0.1440025657472739,0.10145357460694157
46,49,0.13993003498250878,0.12370242214532871
46,63,0.3077889447236181,0.36894492368944926
46,73,0.32120543917677324,0.08279150411790204
46,114,0.17200000000000001,0.11739559355475172
46,219,0.09534298300818124,0.24971973094170405
46,229,0.1760039662865642,0.04830210772833724
47,60,0.1566333808844508,0.07116692830978545
47,93,0.24370709382151026,0.2218157632191553
47,139,0.24329968673860078,0.132815259625574
47,169,0.153485647334505,0.12692867540029112
47,198,0.33263246425567705,0.3477452347745235
48,25,0.12105694387546088,0.05207100591715977
48,31,0.3247261345852895,0.2566438876233865
