source,target,weight1,weight2
0,81,0.14103170847136773,0.25675675675675674
0,96,0.20584045584045582,0.19224376731301937
0,178,0.1438278595696489,0.38780260707635006
0,180,0.18887393449977566,0.22500824810293632
0,205,0.207032967032967,0.31609870740305523
1,18,0.2562298446203459,0.11921965317919074
1,100,0.2017062766605728,0.3467102193187121
1,167,0.06390134529147982,0.0735699238373035
2,6,0.08819133034379671,0.1663979361496292
2,10,0.2127659574468085,0.4770591487009397
2,33,0.239258114374034,0.20445225541886347
2,207,0.15224463240078076,0.13924050632911394
3,1,0.5649263721552878,0.1932956029603831
3,2,0.426784783741532,0.35321366531557613
3,69,0.16177498252969952,0.23664122137404578
3,71,0.1805696846388606,0.2972549019607843
3,86,0.2050680431722196,0.23930753564154783
3,95,0.34838709677419355,0.13954293628808864
3,147,0.19064966605950212,0.19338647770888692
3,177,0.1931005469078671,0.14959349593495935
3,199,0.2131679952760555,0.30932594644506
3,203,0.08689839572192513,0.258313539192399
4,25,0.21646090534979423,0.25823280078252364
4,58,0.19707835325365206,0.15096860387441552
4,161,0.22163506372396644,0.15069477719214186
5,105,0.16903493191237418,0.09719972228650775
6,65,0.08905618802791039,0.06717081850533807
6,89,0.24372759856630824,0.3420150788211103
7,45,0.44529961517317207,0.23748819641170918
7,104,0.38922155688622756,0.3112761647535449
7,206,0.2571428571428571,0.15160164922296224
8,39,0.1238621586475943,0.20430716916973646
8,108,0.29447852760736193,0.06100104275286758
8,114,0.10301313417460728,0.203893712181005
8,150,0.14951573849878932,0.05744603000365899
8,167,0.034566517189835576,0.111489223788689
9,21,0.04859704946485392,0.1942257217847769
9,68,0.20184578743673715,0.3210161662817552
9,113,0.18291831510356063,0.11226964112512124
9,188,0.3367052023121387,0.2723658051689861
9,217,0.532795156407669,0.32763700648202715
10,72,0.08775981524249422,0.2286193404136389
10,145,0.1419400855920114,0.19176136363636365
10,169,0.07241379310344828,0.18102006688963207
11,3,0.23665278303672851,0.20325581395348838
11,36,0.314891846921797,0.378003696857671
11,63,0.029158800083910218,0.07200509770603229
11,64,0.05865752872404757,0.03436988543371522
11,101,0.12618296529968454,0.1317108088761632
11,159,0.20896184560780834,0.20217803030303028
12,88,0.024960647627614123,0.11957282913165268
12,142,0.8041237113402062,0.17702702702702702
12,146,0.264559068219634,0.041110238282272844
12,209,0.4505494505494505,0.5809935205183585
13,25,0.3094650205761317,0.12129116400391261
13,214,0.1169753086419753,0.3068709377901578
14,87,0.21036834924965891,0.04528985507246377
14,146,0.1876871880199667,0.19036396962555643
14,162,0.07525289908709598,0.2568241855004403
15,29,0.3613624268227781,0.2745387453874539
15,115,0.09326710816777042,0.13991880920162383
15,146,0.2632279534109817,0.21445404556166534
15,199,0.15146147032772364,0.12880886426592797
16,58,0.1795484727755644,0.16098864395457582
16,200,0.2843394575678041,0.39653243847874725
17,32,0.17717889908256879,0.20383480825958697
17,86,0.18371656499296105,0.2318397827562797
17,88,0.16190690353046996,0.09401260504201682
17,144,0.06192442045093681,0.2245140817136057
17,215,0.4520925110132158,0.27869986168741356
18,152,0.10020120724346077,0.36213311285655236
18,198,0.04545454545454545,0.12794117647058822
19,50,0.216280170373876,0.06666666666666667
19,59,0.3962670495333812,0.3546747967479675
19,116,0.22379495026778884,0.12838170191834727
19,146,0.04792013311148086,0.07148468185388845
20,3,0.26694433926542976,0.07953488372093025
20,45,0.1924134139637163,0.25023607176581686
20,77,0.28215275029679465,0.17337570621468926
