source,target,weight1,weight2
0,101,0.3540191586838817,0.14356884057971014
0,150,0.05675085749922046,0.16195617656398856
0,160,0.026071697167209824,0.17105263157894737
1,25,0.09045226130653267,0.23849206349206348
1,80,0.20655213743507794,0.3265737220109844
1,145,0.09304703476482619,0.24016239850093693
1,165,0.10042985541227044,0.369740756481088
1,215,0.11270983213429256,0.1641473783656117
2,67,0.11383928571428571,0.16430317848410758
3,52,0.226303317535545,0.28470824949698187
3,73,0.37714041095890405,0.5734767025089605
3,81,0.26642335766423353,0.18139244458320322
3,120,0.857307249712313,0.42916666666666664
3,161,0.38317349607672185,0.3714637146371464
3,181,0.2667322834645669,0.11313868613138685
3,192,0.18697993147332354,0.2772585669781932
3,211,0.2024132730015083,0.20537525354969577
4,7,0.1254985376229726,0.12347729789590255
4,50,0.23304960375697095,0.0705028512182478
4,78,0.06981317600786627,0.33137542829172784
4,140,0.09959072305593451,0.18641326324302468
4,163,0.05873993368072003,0.05329008341056534
4,167,0.1591555014210313,0.24873294346978558
4,194,0.21739130434782608,0.19640659611124786
4,203,0.281217750257998,0.09557636422344204
4,211,0.18793363499245852,0.20892494929006084
4,222,0.09155345540460723,0.16110610159302677
5,27,0.3300911854103344,0.09007029876977153
5,32,0.300103128222757,0.23636363636363636
5,56,0.04209284028324155,0.1782419967444384
5,96,0.07263710618436406,0.06576728499156831
5,214,0.29303184125519155,0.1908439051296194
5,216,0.04235864900167942,0.06379310344827585
5,239,0.15434380776340112,0.18798043326345212
6,13,0.11453201970443348,0.2556390977443609
6,42,0.36678507992895204,0.25874125874125875
6,89,0.2587268993839836,0.25685785536159605
6,130,0.32090680100755664,0.13354873451803986
7,29,0.22557377049180327,0.12372790573111946
7,36,0.25619016176956094,0.10695375926579596
7,103,0.1614298068607668,0.11191536748329624
7,145,0.11656441717791413,0.16021236727045596
7,216,0.0793058406419108,0.08879310344827585
8,13,0.4839901477832512,0.2016404647983595
8,208,0.07803065490013934,0.0701062215477997
9,3,0.3540268456375839,0.5417439703153989
9,98,0.04488562796719896,0.24448217317487267
9,167,0.27365002030044666,0.1844054580896686
9,205,0.041357783847054234,0.30349430702787594
10,12,0.0652962515114873,0.112923119090037
