source,target,weight1,weight2
0,11,0.2522565320665083,0.27149075081610446
0,132,0.10714285714285714,0.232829373650108
0,167,0.29391660970608335,0.20522529344945098
0,206,0.05408970976253298,0.09993849938499386
1,21,0.12242374278647979,0.07399202481169695
1,64,0.13786407766990288,0.13361169102296452
1,70,0.227852998065764,0.22394220846233232
1,90,0.29430269136665504,0.26859369925300425
1,153,0.392922794117647,0.41910229645093944
1,211,0.5298885511651469,0.38735741444866917
2,59,0.15396966993755573,0.09738199127330424
2,95,0.39223744292237445,0.41459627329192544
2,201,0.04179268627990102,0.22637621430674126
3,10,0.18350898946063238,0.22894465452045376
3,142,0.2535151256923732,0.2371747211895911
4,162,0.07945449155054847,0.19325265859919324
4,185,0.5724637681159421,0.5
5,3,0.20341880341880342,0.22267515923566877
5,19,0.3360952874158467,0.07210692930003518
5,135,0.3060388945752303,0.3350194552529183
5,192,0.1112618724559023,0.35248447204968947
5,208,0.5240811153358682,0.20602605863192183
6,48,0.2541589648798521,0.17804992934526612
6,61,1.0,1.0
6,165,0.2876811594202899,0.2199604184337009
7,98,0.18126984126984125,0.1405924071756362
8,13,0.0892212480660134,0.1513396089790007
8,22,0.241635687732342,0.2738528769118718
9,152,0.09565807327001356,0.053370786516853924
9,184,0.1329842931937173,0.3487773487773488
10,8,0.20686695278969955,0.1456043956043956
10,24,0.17431192660550462,0.3633156966490299
10,39,0.3299549549549549,0.14710654407787996
10,41,1.0,1.0
10,57,1.0,1.0
10,73,0.2093117408906883,0.24783634933123527
10,147,0.05001534212948758,0.029170931422722618
10,186,0.14042126379137412,0.1768261964735516
10,197,0.23584905660377356,0.2457852706299911
11,56,0.20320855614973266,0.5421768707482992
11,58,0.23549826474962815,0.2116182572614108
11,96,0.2197265625,0.10490196078431374
11,113,0.06760287393860222,0.07436281859070465
11,154,0.22608958837772394,0.1304044630404463
12,46,0.6853002070393376,0.620817843866171
12,88,0.1559847819724905,0.07806983130639467
12,107,0.16160000000000002,0.32536333802156586
13,6,0.1875868457619268,0.16973365617433414
13,49,0.07170815719430093,0.0524390243902439
13,64,0.2766990291262136,0.14770354906054278
14,45,0.09363153904473086,0.20907139023081053
14,50,0.13245033112582782,0.0419261104192611
14,88,0.17500731635937955,0.16967438211063163
14,145,0.17922948073701844,0.23529411764705885
14,154,0.1307506053268765,0.21304044630404464
14,157,0.04839419269687637,0.1640625
14,190,0.17001414427157,0.20998719590268886
14,207,0.390269698572184,0.19420903954802263
15,5,0.10799364743250396,0.2060511215440793
15,91,0.1941017153174842,0.04561161022805805
15,135,0.06789491641078131,0.07859922178988328
15,173,0.15231788079470196,0.13014981273408244
15,179,0.08347627215551744,0.27877610490529386
16,73,0.16315789473684214,0.13217938630999215
16,90,0.05662355819643482,0.041571938941214685
16,100,0.32587171760654327,0.16236626809314034
16,116,0.06603153745072272,0.09401955146635997
16,133,0.40069686411149824,0.15018315018315018
16,158,0.28070175438596495,0.36940686784599375
16,183,0.0987012987012987,0.18581003004391033
17,33,0.10875773441218468,0.06128232376904001
17,34,0.2682926829268293,0.16716867469879518
17,43,0.2564996829422955,0.11669184290030211
17,117,0.22405660377358488,0.2812698412698413
17,205,0.09154383242823894,0.5395522388059701
18,131,0.26058530510585304,0.2308781869688385
18,143,0.1488344291691572,0.23735670937289274
18,170,0.19184729860886443,0.09490470633994555
19,43,0.18421052631578946,0.12915407854984895
19,50,0.12251655629139073,0.1365711913657119
19,75,0.16509221772379667,0.06862091938707528
19,149,0.17990074441687343,0.4590417310664606
20,34,0.3132791327913279,0.11897590361445783
20,49,0.06998590887740724,0.06602787456445992
20,93,0.12256410256410255,0.07758620689655171
20,194,0.052896059243586355,0.10622009569377991
20,200,0.234499693063229,0.16675191815856777
21,75,0.07264957264957266,0.18076837663779702
21,101,1.0,1.0
21,112,0.20016785564414602,0.21731651376146788
21,136,0.04551045510455104,0.160655737704918
21,182,0.052612868823320294,0.08386249178892051
21,195,0.16640502354788067,0.18980549966465457
22,131,0.18586550435865504,0.051463644948064206
22,202,0.043560606060606064,0.1636163982430454
22,217,0.18242280285035625,0.2536704730831974
23,60,0.07399320718098011,0.102803738317757
23,79,0.08427339084273391,0.25319805910895454
23,102,0.09933774834437085,0.3153875525009545
23,118,0.7231985940246046,0.5207439198855507
23,145,0.3048576214405361,0.3160667251975417
23,156,0.3389084507042253,0.46272666218938885
24,42,0.12274959083469722,0.2618320610687023
24,59,0.15325602140945582,0.15926219754065848
24,66,0.0847072200113701,0.128623698283141
24,119,0.38041163946061035,0.3315128345166576
24,126,0.5278450363196125,0.09496402877697842
24,141,0.23968393327480245,0.0888125613346418
24,190,0.21782178217821782,0.12163892445582586
24,198,0.2505910165484634,0.35335335335335327
25,16,0.2178268687387619,0.19227313566936208
25,113,0.16982364467668193,0.06896551724137931
25,150,0.38530381535562874,0.360655737704918
26,25,0.08699676075890792,0.07466196355085243
26,35,0.16412742382271467,0.12007042253521129
26,51,0.10716619472881726,0.1649122807017544
26,65,0.30529801324503314,0.23298245614035087
26,80,0.5848670756646216,0.7491995731056563
26,174,0.0676309616888194,0.22017580577647555
27,92,0.031078610603290677,0.03780332056194125
27,94,0.12730627306273062,0.10102201257861637
27,123,0.1685672817748289,0.16085790884718498
27,159,0.06394453004622497,0.27783631893220934
27,192,0.5101763907734056,0.23706004140786752
28,1,0.4835630965005302,0.23005698005698008
28,8,0.3407725321888412,0.42216117216117216
28,35,0.042474607571560484,0.19295774647887326
28,70,0.3079303675048356,0.07464740282077743
28,131,0.2727272727272727,0.29792256846081205
28,148,0.41317365269461076,0.5162162162162163
28,203,0.37706205813040056,0.4169510807736064
28,215,0.07622114868491679,0.3381294964028777
29,37,0.1789982925441093,0.14178168130489335
29,45,0.18536770280515544,0.23403113258185723
29,58,0.12692117005453646,0.1256129762353829
29,73,0.13805668016194333,0.1821400472069237
29,94,0.15276752767527674,0.2916666666666667
29,102,0.23620309050772625,0.2016036655211913
29,109,0.19851576994434136,0.5525375268048606
29,132,0.48866213151927435,0.33218142548596113
29,194,0.05845014546416292,0.08803827751196172
30,27,0.21136671177266575,0.34120603015075374
30,31,0.09817671809256662,0.2851627137341423
30,67,0.18983807928531546,0.3233965672990063
30,69,0.34861043393466595,0.29996332966629996
30,184,0.8670157068062827,0.6512226512226512
31,28,0.08260718020216103,0.09477756286266925
31,54,0.28107202680067,0.2883237822349571
31,119,0.1433640880056778,0.2108137629710541
31,123,0.11611030478955008,0.08166632295318622
32,49,0.09174886488179114,0.14111498257839722
32,95,0.29223744292237447,0.17650103519668736
32,111,0.31224862888482635,0.15662650602409636
32,173,0.04150110375275938,0.048689138576779034
33,10,0.15685058896466214,0.23616363011344105
33,75,0.1702654071075124,0.19320453031312457
33,94,0.17380073800738008,0.06328616352201259
33,171,0.18968386023294512,0.20854453294713976
33,222,0.11081794195250659,0.29484638255698714
34,93,0.1687179487179487,0.30679513184584173
35,39,0.23686186186186184,0.41806381828015143
35,134,0.3524544953116382,0.2763761467889908
36,10,0.21791692498450094,0.04193881058783087
