source,target,weight1,weight2
0,9,0.17877519969570177,0.07540760869565216
0,46,0.15728689275893676,0.21142713314875408
0,73,0.2131081624447125,0.2110157367668097
0,84,0.18581341557440245,0.24745071380013595
1,2,0.122799836266885,0.360529217199559
1,76,0.11811023622047245,0.0467234792829856
1,100,0.5301204819277109,0.149812734082397
1,101,0.3484114162627895,0.3646456020495303
1,108,0.16496756255792402,0.2054185200161747
1,141,1.0,1.0
1,150,0.21785807803089813,0.19839142091152814
1,164,0.5643564356435643,0.36427850655903127
1,205,0.1521331458040319,0.18858954041204437
2,136,0.15283400809716602,0.08861767046962059
3,21,0.2095839915745129,0.1303339517625232
3,25,0.47301798800799466,0.2579425113464448
3,28,0.12030075187969926,0.5593008739076155
3,30,0.2775510204081633,0.24999999999999994
3,41,0.11012433392539965,0.09953550099535499
3,45,0.39433198380566803,0.25746268656716415
3,46,0.09752520623281394,0.17467908381575634
3,190,0.326519023282226,0.3951132300357569
4,91,0.06345811051693404,0.0578246902248738
4,94,0.1006375227686703,0.2386953298739807
4,207,0.03868194842406877,0.09695763434745523
5,82,0.10902439024390242,0.15232515562065177
5,112,0.275480059084195,0.08069844266163284
5,148,0.058984910836762695,0.1839258114374034
5,163,0.15012804097311136,0.1308384918401801
5,164,0.30363036303630364,0.3864783047426842
6,58,0.20340529036181212,0.20846905537459282
6,157,0.39739027283511275,0.477751756440281
6,200,0.2656862745098039,0.32139399806389163
7,16,0.24809033543673198,0.09614740368509211
7,88,0.21271292064810968,0.40451745379876797
7,169,0.10773899848254932,0.19938806731259565
7,186,0.15294117647058825,0.11995451961341672
7,206,0.35944140862173646,0.11386138613861387
8,19,0.09546258102533883,0.1134509081337194
9,93,0.2534562211981567,0.13257199602780537
10,22,0.18749999999999997,0.11493808049535603
10,63,0.24636441402908468,0.31118618618618615
10,68,0.12342171717171715,0.07451701931922723
10,134,0.2642345721104671,0.41998497370398197
10,209,0.2132117328074932,0.10675206832132374
11,22,0.24736842105263157,0.10719814241486068
11,189,0.12327188940092164,0.19232307077169133
11,207,0.11833810888252147,0.20045493318168894
12,153,0.4101983002832861,0.42209302325581394
13,81,0.04940711462450592,0.26123860421251177
13,110,0.2686170212765957,0.20917822838847386
13,115,0.36225895316804413,0.34639574262215767
13,130,0.14719699342311307,0.2061420345489443
13,175,0.2959349593495935,0.19341749323715057
14,105,0.2996151731720726,0.3053571428571428
14,124,0.5229040622299049,0.688398849472675
14,133,0.41462193289934896,0.187807881773399
15,20,0.17777777777777778,0.21402597402597404
15,26,0.15341761302764087,0.20244369908960227
15,117,0.39649578195976637,0.15531177829099307
15,132,0.23253234750462107,0.10738636363636365
16,13,1.0,1.0
17,21,0.23749341758820433,0.31493506493506496
17,26,0.1859867152346261,0.12170579779587924
17,36,0.04030466518565535,0.07781649245063879
17,79,0.17649160414433726,0.20919881305637983
17,133,0.36254381572358535,0.07204433497536945
17,205,0.17158931082981715,0.05795788997056826
18,0,0.22633136094674555,0.10129136400322843
18,12,0.0392156862745098,0.10602324762240226
19,149,0.4535315985130111,0.8578680203045685
19,194,0.315946348733234,0.384917517674784
20,83,0.18546215973676336,0.2994495412844037
20,86,0.2857643758765779,0.24108192865542927
20,89,0.5132352941176471,0.30048661800486615
20,112,0.1366322008862629,0.20103822557810286
20,166,0.23933823529411763,0.08229124647035095
21,64,0.2470076169749728,0.2004321988114533
21,104,0.2064676616915423,0.20722433460076048
21,122,0.14703237410071943,0.3783154955793392
21,137,0.14170996693434104,0.18974175035868004
21,166,0.23124999999999998,0.24364663170633322
23,47,0.27735849056603773,0.12439729990356797
23,63,0.15768463073852296,0.25
23,121,0.2566585956416465,0.27855833842394623
23,136,0.17388663967611337,0.20933934730697798
24,39,0.22743259085580303,0.10199138858988159
24,86,0.2535063113604489,0.17444139553116428
24,129,0.42506350550381033,0.4214824120603015
24,136,0.06761133603238867,0.17484743963916158
24,150,0.05001309243257397,0.13471849865951743
25,40,0.1713695801789401,0.18037624492807083
25,88,0.2546738678853344,0.08213552361396305
25,168,0.03974284044418469,0.15595794392523366
26,20,0.37094017094017095,0.17454545454545456
26,57,0.39762611275964393,0.48937677053824363
26,122,0.3340827338129496,0.35644485807352255
27,38,0.23080151070079732,0.2777149321266968
27,144,0.25325945241199477,0.21157407407407408
27,202,0.06527415143603132,0.24334140435835352
28,17,0.06946403385049364,0.16828872668288725
28,48,0.058119231728610624,0.05767291792700141
28,86,0.18828892005610104,0.1701293610348883
28,88,0.20315745741587038,0.10814510609171801
28,100,0.3557760453579022,0.36953807740324596
29,19,0.038106462384600276,0.11055540931824163
29,24,0.5294985250737464,0.24705882352941178
29,34,0.27097203728362185,0.17755511022044088
29,72,0.580590717299578,0.5476190476190476
29,146,0.5131810193321616,0.22344747533372025
30,18,0.8344760039177278,0.27700127064803054
30,34,0.1764314247669774,0.18637274549098196
30,48,0.19506111249688202,0.16475095785440613
30,76,0.16384009691096307,0.03820158683514546
30,109,0.2255952380952381,0.31451275616896696
30,111,0.2268419443595231,0.07745398773006135
30,161,0.3565536205316224,0.07548125633232015
30,180,0.316121403232164,0.2712686567164179
30,206,0.15604128718882818,0.2903111739745403
31,6,0.4858267716535433,0.609079445145019
31,17,0.07722143864598024,0.08961881589618816
31,53,0.3286467486818981,0.20043437790878066
31,76,0.25620835857056334,0.23156038789303557
31,94,0.1029143897996357,0.24017790956263896
31,135,0.11586206896551725,0.1863173216885007
31,165,0.2445894881484026,0.29441340782122905
31,209,0.08134089228493961,0.1948225246864158
32,22,0.06085526315789474,0.30727554179566563
32,58,0.24353906962602617,0.16395222584147667
32,196,0.113646147223418,0.3118401206636501
33,19,0.07660577489687684,0.06185838378520663
33,112,0.16100443131462333,0.19018404907975459
33,121,0.24172719935431802,0.14599877825290164
33,123,0.17612480217047258,0.17787213965557916
33,128,0.09448608137044967,0.20722087378640777
33,153,0.2980169971671388,0.06802325581395349
34,19,0.1701041052838342,0.07265069755198737
34,20,0.23418803418803422,0.44363636363636366
34,93,0.22068612391193038,0.27110228401191655
34,132,0.29611829944547136,0.2926136363636364
34,140,0.14750420639371845,0.1311787072243346
35,127,0.5591286307053942,0.28296943231441046
35,148,0.35025148605395523,0.22823286965481712
35,208,0.08276959808993235,0.1473305954825462
36,31,0.2796822742474916,0.22996632996633
36,69,0.5440710209258085,0.2155662439877569
36,81,0.2964426877470355,0.050613014775227914
36,135,0.16689655172413792,0.20378457059679767
36,186,0.12126696832579188,0.13473564525298465
36,203,0.1778221778221778,0.07786116322701689
37,27,0.17987913259864916,0.16110549376474556
37,87,0.16879711569977057,0.08514628657164292
37,114,0.22990570273911093,0.1290953545232274
37,162,0.24153354632587862,0.35375670840787127
38,69,0.10843373493975905,0.3423699169217316
38,75,0.3247643530419879,0.08761329305135954
38,77,0.42025089605734767,0.24999999999999997
38,130,0.1218290009395553,0.13550863723608442
39,1,0.4607508532423208,0.527758257203092
39,104,0.13965884861407252,0.2441607821835959
39,183,0.2698802579060485,0.10395519775988799
40,9,0.2803347280334728,0.5427989130434783
40,134,0.18002045687009888,0.16528925619834708
41,92,0.18524416135881103,0.030837004405286347
41,130,0.25305355465079865,0.33742802303262953
41,163,0.20934699103713186,0.06640405177265053
41,207,0.19369627507163323,0.07676997441000853
43,11,0.37987201861547415,0.17396991497710923
43,64,0.19368879216539717,0.13938411669367912
43,166,0.14705882352941177,0.336425978217023
44,26,0.10306406685236769,0.17896502156205077
44,31,0.1576086956521739,0.1080808080808081
44,58,0.1723928245667376,0.31994209192906264
44,78,0.07667525773195875,0.12539682539682542
44,87,0.07472959685349066,0.25543885971492875
44,92,0.0804140127388535,0.13123116160445164
45,38,0.35207721359630717,0.1611990950226244
45,78,0.09020618556701032,0.09404761904761906
45,135,0.16,0.11317321688500727
45,171,0.33092105263157895,0.2180094786729858
45,208,0.17628332670115401,0.17248459958932238
46,7,0.25061804697156986,0.20847343644922664
46,95,0.2530721966205837,0.5124497991967871
46,104,0.19722814498933908,0.08446496469310158
47,30,0.30442176870748305,0.2508802816901408
47,75,0.07326478149100256,0.13217522658610273
47,79,0.255805644873169,0.17136498516320475
47,101,0.1098546042003231,0.08753202391118702
47,207,0.2297994269340974,0.15240261586579473
48,26,0.1626312406256696,0.0749880210828941
48,70,0.40986494421608927,0.48409893992932856
49,34,0.04893475366178429,0.0721442885771543
49,108,0.07692307692307693,0.22240194096239388
49,110,0.3351063829787234,0.07577374599786552
50,51,0.23040069686411152,0.14570479354532512
50,199,0.16992259491338002,0.317428760768721
51,93,0.4551971326164875,0.15988083416087387
51,138,0.2545018007202881,0.5483247422680412
51,143,1.0,1.0
52,5,0.147463456577816,0.20353200883002212
52,19,0.13651541936751127,0.11871545143458806
52,23,0.1937046004842615,0.503823279524214
52,129,0.4216765453005927,0.3222361809045226
53,105,0.23749312809235845,0.33214285714285713
53,140,0.49691531127313515,0.44740177439797213
53,175,0.2943089430894309,0.09377817853922453
53,201,0.3025900189513582,0.21213159698423575
54,14,0.14643019554342881,0.09807417974322397
54,46,0.13290559120073325,0.0737477976340297
54,77,0.0913978494623656,0.23964285714285713
