source,target,weight1,weight2
0,95,0.22081155090863827,0.038937409024745274
0,180,0.13577023498694518,0.07473791004396348
0,192,0.21937225784677694,0.14285714285714285
1,59,0.4986807387862796,0.6316287878787878
1,69,0.10400191708602924,0.03619402985074627
1,114,0.03676315233467146,0.07266229898749255
1,142,0.31221091581868643,0.3007566204287515
1,187,0.05328158080451658,0.18535127055306427
1,226,0.1662862732311705,0.07659434582511507
2,6,0.24380165289256195,0.2656826568265683
2,84,0.2948221204649525,0.21384425216316438
2,131,0.25236593059936907,0.22735578178021407
2,159,0.2710978342046303,0.19012658227848103
2,164,0.19189907038512616,0.06734837799717912
2,184,0.0367170626349892,0.10574074074074072
2,222,0.33039294306335204,0.0778289810547875
3,29,0.23334472155790914,0.08869987849331713
3,92,0.11845316313121833,0.15302197802197806
3,149,0.17536704730831973,0.3058464223385689
3,154,0.3753709198813056,0.37775445960125914
3,205,0.12005219660722052,0.05633802816901408
3,212,0.0794889992902768,0.44611059044048734
4,1,0.2126358695652174,0.4062196307094266
4,37,0.585219707057257,0.5284615384615385
4,71,0.02822151224707135,0.10497416020671835
4,95,0.03808812546676624,0.139919941775837
4,110,0.14967716689493252,0.18121827411167515
4,123,0.08220024721878864,0.07179675994108985
4,219,0.06119263190758664,0.15485699561968566
5,9,0.12421340629274967,0.06789413118527042
5,83,0.21726664542848043,0.1136762127410871
5,115,0.10635260528194146,0.1879531511433352
5,207,0.16415804327375352,0.39827668741024413
5,209,0.052450558899398106,0.12223957171536917
5,218,0.17613326051338069,0.18822656443235222
6,25,0.5051880674448768,0.5686274509803922
6,80,0.2919276270006959,0.06885001860811314
6,214,0.1558591495093323,0.15903307888040713
6,228,0.1028428093645485,0.10968404829180581
7,2,0.25281102647805587,0.16168118137069293
7,70,0.5798122065727699,0.32319134550371875
7,200,0.22415316642120764,0.11111111111111112
8,27,0.33557046979865773,0.5003006614552014
8,169,0.17847993168232282,0.11815181518151815
8,194,0.1142313184198001,0.27516531961792806
10,135,0.14313854235062376,0.25177304964539005
10,144,0.09286482610254572,0.27461858529819694
10,159,0.2150858849887976,0.17443037974683545
10,230,0.2672309552599758,0.19452054794520546
11,74,0.30634347601856626,0.15596725549332185
11,99,0.39193729003359457,0.14923384410393073
11,143,0.23490669593852911,0.45360824742268036
11,172,0.16387024608501116,0.14452731304172545
11,188,0.3018417462482947,0.100390625
11,204,0.09116674539442608,0.2689438555162937
11,228,0.04933110367892977,0.1441048034934498
12,101,0.16850490196078433,0.10542168674698793
12,103,0.06376811594202898,0.2449183605464845
12,111,0.30231542158147656,0.49106592729513243
12,164,0.16699867197875165,0.058885754583921014
13,5,0.31895910780669146,0.2247428119229755
13,11,0.18658374055975122,0.39385065885797943
13,44,0.37353846153846154,0.34673584089926507
13,53,0.17647058823529413,0.11097471151485391
13,122,0.07572936064556175,0.09602649006622517
13,128,0.09853068280034573,0.22319639278557116
13,166,0.5132336018411968,0.2800829875518672
13,185,0.09228321400159109,0.13502894954507857
13,239,0.38620689655172413,0.2619406737053796
13,244,0.33749527052591755,0.2558356676003735
14,0,0.15388076490438696,0.1677693761814745
